"No","Type","Mentions","Date","Link","Media","Sentiment","Author","Followers","Comments","Likes","Shares","Retweeted","Replied","Favourited"
"81","rt","RT Sudah sering kali saya mendapati kenyataan orang yang tidak menikah dan childfree atau belum punya anak dijadikan sasaran bully maupun alasan ditambah pekerjaannya. [RE kokokdirgantoro]","2023-03-14 22:03:49","https://twitter.com/web/statuses/1635657994804551680","Twitter","Positive","@teanotcoffee99 (Mbak Tukang Cuci)","106","0","0","0","0","0","0"
"82","rt","RT Sudah sering kali saya mendapati kenyataan orang yang tidak menikah dan childfree atau belum punya anak dijadikan sasaran bully maupun alasan ditambah pekerjaannya. [RE kokokdirgantoro]","2023-03-14 22:00:15","https://twitter.com/web/statuses/1635657097785507842","Twitter","Positive","@v_octania (Tania)","438","0","0","0","0","0","0"
"83","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 21:59:55","https://twitter.com/web/statuses/1635657013182046208","Twitter","Negative","@slavlokal (Reese Jr.)","163","0","0","0","0","0","0"
"84","rt","RT Kalian ini masih dalam tahap ""Buat yg udah nikah, enak ga sih tinggal bareng mertua?"" Beda dengan Gita yg bangga dengan pilihan childfree plus didukung bgt sama suaminya dan mereka berdua ikut serta dalam International Women's Day. Beda level ama kalia","2023-03-14 21:59:42","https://twitter.com/web/statuses/1635656959734218756","Twitter","Positive","@quailbbuyo (mouri)","151","0","0","0","0","0","0"
"85","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:55:19","https://twitter.com/web/statuses/1635655856145702912","Twitter","Positive","@Rubyred751 (RubyRed)","8","0","0","0","0","0","0"
"86","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:50:09","https://twitter.com/web/statuses/1635654556649684996","Twitter","Positive","@disappearandrun (Ã£Â‚Â¢Ã£ÂƒÂ– Ã°ÂŸÂ¦Â­ Ã£ÂÂ­Ã£ÂÂ“Ã£ÂÂ•ÃÂÂ¾)","386","0","0","0","0","0","0"
"87","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 21:47:47","https://twitter.com/web/statuses/1635653959930245120","Twitter","Negative","@jaehyunieyes (Iqiyaa.)","94","0","0","0","0","0","0"
"88","rt","RT @f_gilik yak bagus, video ini semakin menegaskan bahwa childfree adalah pilihan yg tepat untuk mencegah peningkatan populasi brainless dan mannerless [RE bakriesoedibjo]","2023-03-14 21:47:30","https://twitter.com/web/statuses/1635653888803209216","Twitter","Positive","@pixieholie (nacho nara Ã¢Â™Â¡)","277","0","0","0","0","0","0"
"89","rt","RT @yomskyy @tilehopper Kl gua liat kita mkin progresif, tapi progresifnya selektif. Soal isu lingkungan, disabilitas, gender equality, etc, Gen Z kita makin progresif; cuman isu lain macam lgbt, childfree, pengakuan agama diluar 6 yg resmi, etc, Gen Z ki","2023-03-14 21:46:49","https://twitter.com/web/statuses/1635653717771821057","Twitter","Negative","@hnf1798114971 (--________________--)","708","0","0","0","0","0","0"
"90","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 21:42:44","https://twitter.com/web/statuses/1635652689467158529","Twitter","Negative","@bumilautlangit (Chi)","2290","0","0","0","0","0","0"
"91","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 21:41:49","https://twitter.com/web/statuses/1635652455517257730","Twitter","Negative","@gurulesmtk (Bojin)","499","0","0","0","0","0","0"
"92","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:41:49","https://twitter.com/web/statuses/1635652458428116993","Twitter","Positive","@kokodaesang (-L)","73","0","0","0","0","0","0"
"93","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:37:56","https://twitter.com/web/statuses/1635651481167859713","Twitter","Positive","@rerawon (rifki)","197","0","0","0","0","0","0"
"94","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:37:13","https://twitter.com/web/statuses/1635651300766674945","Twitter","Positive","@bfndrk (Bimo)","642","0","0","0","0","0","0"
"95","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:32:18","https://twitter.com/web/statuses/1635650064063541248","Twitter","Positive","@satriyazul (Satriya)","869","0","0","0","0","0","0"
"96","rt","RT Saat ada dinas luar yg relatif susah medannya, kerap yg tidak menikah/ childfree yang disuruh. Yg sudah menikah dan punya anak kerap dpt privilege perusahaan. Sudah yg single saja yg dinas jauh. Ini tidak adil. Jabatan sama, gaji sama tapi yg single ja","2023-03-14 21:29:51","https://twitter.com/web/statuses/1635649446913638400","Twitter","Positive","@gegemadmad (madmad)","337","0","0","0","0","0","0"
"97","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:29:47","https://twitter.com/web/statuses/1635649427414347777","Twitter","Positive","@gothed (Ã°ÂÂ“ÂœÃ°ÂÂ“ÂªÃ°ÂÂ“Â¼ Ã°ÂÂ“Â¡Ã°ÂÂ“Â¾Ã°ÂÂ“Â¯Ã°ÂÂ“Â² Ã®Â¨Â€)","5296","0","0","0","0","0","0"
"98","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:29:08","https://twitter.com/web/statuses/1635649264025210880","Twitter","Positive","@gegemadmad (madmad)","337","0","0","0","0","0","0"
"99","reply","iye gue childfree, gue gasuka bocah, nyokap bokap jg tau, and gue bener bener dimanapun naik angkutan umum gbs lepas dr bocah yg nyerocos sepanjang jalan, selalu ada aja, apalagi bis sleeper asdgfihfkw","2023-03-14 21:27:25","https://twitter.com/web/statuses/1635648834603974656","Twitter","Positive","@faktaNopini (kepoo uu)","1265","0","0","0","0","0","0"
"100","reply","@OkayBlackItIs As idea ya bebas dikritisi. Tp sebagai pilihan hidup, childfree ya ga etis ato norak untuk dikritisi.","2023-03-14 21:20:13","https://twitter.com/web/statuses/1635647022890926081","Twitter","Negative","@wiridkh (wkn)","178","0","0","0","0","0","0"
"101","rt","RT Kalian ini masih dalam tahap ""Buat yg udah nikah, enak ga sih tinggal bareng mertua?"" Beda dengan Gita yg bangga dengan pilihan childfree plus didukung bgt sama suaminya dan mereka berdua ikut serta dalam International Women's Day. Beda level ama kalia","2023-03-14 21:19:26","https://twitter.com/web/statuses/1635646826308304897","Twitter","Positive","@farhanlontong (BacaHan)","1137","0","0","0","0","0","0"
"102","rt","RT @aipsun Ada sahabat gue, udah 11 tahun menikah, belum memiliki keturunan. Mental dia &amp; istrinya awur-awuran. Sering curhat. Waktu rame soal Gita ini, mereka baru mendengar apa itu childfree, setelah gue cerita. Akhirnya mereka cari tau sendiri. Ing","2023-03-14 21:16:49","https://twitter.com/web/statuses/1635646168142344193","Twitter","Negative","@aipsun (Arief Rahman)","15527","0","0","0","0","0","0"
"103","reply","@aipsun Ada sahabat gue, udah 11 tahun menikah, belum memiliki keturunan. Mental dia &amp; istrinya awur-awuran. Sering curhat. Waktu rame soal Gita ini, mereka baru mendengar apa itu childfree, setelah gue cerita. Akhirnya mereka cari tau sendiri. Ingin ","2023-03-14 21:16:16","https://twitter.com/web/statuses/1635646028589436932","Twitter","Negative","@uyaboira (Ario Bayu)","3428","0","0","0","1","0","0"
"104","reply","@wiridkh Udah dijawab lho itu ga etis. Skarang tinggal gw yang tanya, CHILDFREE BOLEH DIKRITISIN KAN JADINYA? @wiridkh eh banci jawab dlu yang ini","2023-03-14 21:12:55","https://twitter.com/web/statuses/1635645186117365765","Twitter","Positive","@OkayBlackItIs (PP yang 100% Incel)","34","0","0","0","0","0","0"
"105","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:12:42","https://twitter.com/web/statuses/1635645130970648576","Twitter","Positive","@Yuni_swj (Yuni)","432","0","0","0","0","0","0"
"106","mention","aku akan memaksakan diri untuk menjadi anak mu walaupun kamu childfree xixixi love uuuu mamah acuu @whonderwomen https://t.co/K05EBKmqkA","2023-03-14 21:12:37","https://twitter.com/web/statuses/1635645110741508096","Twitter","Positive","@christianyun_ ($)","7157","0","0","0","0","0","0"
"107","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:11:57","https://twitter.com/web/statuses/1635644942000459782","Twitter","Positive","@fiandanura (Fianda Nur Amalia)","679","0","0","0","0","0","0"
"108","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 21:10:39","https://twitter.com/web/statuses/1635644615121588225","Twitter","Negative","@tyibrhm (tiyo)","1235","0","0","0","0","0","0"
"109","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 21:09:42","https://twitter.com/web/statuses/1635644373257060353","Twitter","Negative","@hujanbulanjun (June Ã°ÂŸÂŒÂ§)","380","0","0","0","0","0","0"
"110","reply","@aipsun Org2 yg menghujat mgkin krna iri mereka ga punya pilihan. Hrs mengikuti sistem turun temurun. Pdhl mah, mau childfree mau enggak ga masalah asal bahagia dan ga ganggu. Aku lbh mendukung childfree drpd terbatas ekonomi dan pendidikan tp punya anak ","2023-03-14 21:02:45","https://twitter.com/web/statuses/1635642625205350400","Twitter","Positive","@WeningAA (WNG)","1302","0","0","0","6","0","0"
"111","rt","RT @AndryWaseso She is! Gw yakin banyak yg dukung Gita dengan kechildfreeannya tapi udah ciut duluan takut dijulidin anti childfree. It's okay biarkan gw jadi corong aspirasi mereka

((( Corong ))) minyak tanah kali ah pake corong [RE aipsun]","2023-03-14 21:01:20","https://twitter.com/web/statuses/1635642271302406148","Twitter","Negative","@sangiranflying (sangiranflying)","56","0","0","0","0","0","0"
"112","mention","Anak tuh slalu jd alesan dia dalam hal apapun
Dia kayanya merasa kl punya anak ngehambat semua kehidupan ny
Kl belum siap punya anak gausah punya anak dulu, childfree aja sekalian, kasian anak lu dijadiin alesan mulu 
Ngenes bgt kl anaknya paham dia slalu","2023-03-14 21:01:04","https://twitter.com/web/statuses/1635642203266744321","Twitter","Negative","@MeAquariusgirl (A! Ã¢ÂœÂ¨)","251","0","0","0","0","0","0"
"113","rt","RT Kalian ini masih dalam tahap ""Buat yg udah nikah, enak ga sih tinggal bareng mertua?"" Beda dengan Gita yg bangga dengan pilihan childfree plus didukung bgt sama suaminya dan mereka berdua ikut serta dalam International Women's Day. Beda level ama kalia","2023-03-14 21:00:43","https://twitter.com/web/statuses/1635642115530039296","Twitter","Positive","@dagadgetboi (Boy Aditya Ã°ÂŸÂÂ§Ã°ÂŸÂ˜Âˆ)","1059","0","0","0","0","0","0"
"114","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 21:00:27","https://twitter.com/web/statuses/1635642048228515841","Twitter","Positive","@nandothok (Nandothok || Sudah Booster Vaksin)","379","0","0","0","0","0","0"
"115","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 20:57:07","https://twitter.com/web/statuses/1635641207018881024","Twitter","Positive","@aftrthetrain (Ã¢Â€Â¢)","121","0","0","0","0","0","0"
"116","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 20:55:13","https://twitter.com/web/statuses/1635640728285052932","Twitter","Positive","@nonidaq (noni)","34","0","0","0","0","0","0"
"117","rt","RT Sudah sering kali saya mendapati kenyataan orang yang tidak menikah dan childfree atau belum punya anak dijadikan sasaran bully maupun alasan ditambah pekerjaannya. [RE kokokdirgantoro]","2023-03-14 20:54:26","https://twitter.com/web/statuses/1635640534646800384","Twitter","Positive","@kisbet_ (PesonaKisbet)","16386","0","0","0","0","0","0"
"118","rt","RT Kalian ini masih dalam tahap ""Buat yg udah nikah, enak ga sih tinggal bareng mertua?"" Beda dengan Gita yg bangga dengan pilihan childfree plus didukung bgt sama suaminya dan mereka berdua ikut serta dalam International Women's Day. Beda level ama kalia","2023-03-14 20:54:16","https://twitter.com/web/statuses/1635640489163780096","Twitter","Positive","@fathiirakhmi (Fathi)","163","0","0","0","0","0","0"
"119","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 20:52:56","https://twitter.com/web/statuses/1635640156970426368","Twitter","Positive","@bekkobeb (Ã«Â¢Âˆ Lam |)","413","0","0","0","0","0","0"
"120","rt","RT Childfree dan punya anak ada pilihan masing-masing. Namun bagi yang ingin punya anak selain masalah pilihan, ada hal lain juga yang penting yaitu tanggung jawab. [RE kokokdirgantoro]","2023-03-14 20:52:49","https://twitter.com/web/statuses/1635640127258263553","Twitter","Positive","@pomegrantemint (uliÃ°ÂŸÂ’Â«)","1365","0","0","0","0","0","0"
"121","rt","RT Sudah sering kali saya mendapati kenyataan orang yang tidak menikah dan childfree atau belum punya anak dijadikan sasaran bully maupun alasan ditambah pekerjaannya. [RE kokokdirgantoro]","2023-03-14 20:52:44","https://twitter.com/web/statuses/1635640106341093377","Twitter","Positive","@dagadgetboi (Boy Aditya Ã°ÂŸÂÂ§Ã°ÂŸÂ˜Âˆ)","1059","0","0","0","0","0","0"
"122","reply","Saat ada dinas luar yg relatif susah medannya, kerap yg tidak menikah/ childfree yang disuruh. Yg sudah menikah dan punya anak kerap dpt privilege perusahaan. Sudah yg single saja yg dinas jauh. Ini tidak adil. Jabatan sama, gaji sama tapi yg single jadi ","2023-03-14 20:50:31","https://twitter.com/web/statuses/1635639549425602561","Twitter","Positive","@kokokdirgantoro (Kokok Herdhianto Dirgantoro)","52579","0","0","0","1","0","7"
"123","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 20:49:46","https://twitter.com/web/statuses/1635639360283627520","Twitter","Negative","@arungbudoyo (WA Ã°ÂŸÂ”Â°)","812","0","0","0","0","0","0"
"124","rt","RT @f_gilik one of those guys are my friend, jadi sebenernya gue ngerti sih maksudnya bercanda but ada ga setujunya juga, vt penjelasan kakaknya ini masuk akal kenapa childfree bukan sesuatu yang pantas buat dibercandainÃ°ÂŸÂ«Â¶Ã°ÂŸÂÂ¼ https://t.co/lb0EW","2023-03-14 20:47:11","https://twitter.com/web/statuses/1635638710237798400","Twitter","Positive","@bayuapriansya96 (FANCY)","1335","0","0","0","0","0","0"
"125","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 20:47:05","https://twitter.com/web/statuses/1635638684471947264","Twitter","Negative","@vrilsnubia (ÃÂ˜ ÃÂ›)","1528","0","0","0","0","0","0"
"126","mention","Duta childfree kami telah bersabda.","2023-03-14 20:47:05","https://twitter.com/web/statuses/1635638681527545858","Twitter","Negative","@heyoChaCha (ladybug)","251","0","0","0","0","0","0"
"127","reply","Sudah sering kali saya mendapati kenyataan orang yang tidak menikah dan childfree atau belum punya anak dijadikan sasaran bully maupun alasan ditambah pekerjaannya.","2023-03-14 20:46:15","https://twitter.com/web/statuses/1635638472831631363","Twitter","Positive","@kokokdirgantoro (Kokok Herdhianto Dirgantoro)","52578","0","0","0","6","0","12"
"128","rt","RT @SoundOfYogi: Video anti childfree tapi isinya contoh orang2 yg orangtuanya seharusnya childfree [RE SoundOfYogi]","2023-03-14 20:46:06","https://twitter.com/web/statuses/1635638438123937792","Twitter","Negative","@diannurilma (adn)","524","0","0","0","0","0","0"
"129","rt","RT Kalian ini masih dalam tahap ""Buat yg udah nikah, enak ga sih tinggal bareng mertua?"" Beda dengan Gita yg bangga dengan pilihan childfree plus didukung bgt sama suaminya dan mereka berdua ikut serta dalam International Women's Day. Beda level ama kalia","2023-03-14 20:42:55","https://twitter.com/web/statuses/1635637636026040321","Twitter","Positive","@uyaboira (Ario Bayu)","3429","0","0","0","0","0","0"
